Date,btc,eth,usdt,usdc,bnb,xrp,busd,ada,doge,matic
2020-09-29,10765.946784885,356.6551587375,1.0011233775,1.0004526175,27.953093467499997,0.24250910750000002,1.0000499999999999,0.10069992249999998,0.0026731925,0.019284875
2020-09-30,10786.2351036275,358.620776685,1.0009964475,1.00053687,28.9422532825,0.24169422499999998,1.00005,0.10014396,0.00265383,0.019809797499999997
2020-10-01,10705.171869405,357.314131115,1.0013142075,1.0006736725,28.1247949275,0.2399511425,1.000025,0.09976400499999999,0.0026280525,0.0194804375
2020-10-02,10567.5808620775,347.44278892,1.0012093675,1.0007496,27.203137854999998,0.23538608,1.0001,0.0953049475,0.002591305,0.018486085
2020-10-03,10558.6250295875,347.17874701249997,1.001142915,1.0007598875,27.7436393125,0.23375225000000002,1.0001,0.09349702,0.0025988975,0.01843407
2020-10-04,10610.103787265001,349.5895053725,1.0013182925,1.0010589175,28.5905400475,0.24077642,1.00015,0.094885635,0.0026280825,0.0185585875
2020-10-05,10724.494099392501,352.8968940075,1.00114755,1.0006123675,28.786275709999998,0.2499469025,1.0000499999999999,0.0972478325,0.00262641,0.0187282825
2020-10-06,10681.7954154875,346.94116021499997,1.0006660875000002,1.0006894100000001,28.1626566825,0.249327055,1.000025,0.09517919,0.0026063224999999996,0.0179796125
2020-10-07,10628.8349363275,339.93704034999996,1.0005049125,0.9997788775,27.554443425,0.2467247775,1.0001,0.09272071,0.0025912124999999996,0.0170705725
2020-10-08,10773.350006057499,345.16743958,1.000959655,1.000396715,27.458011802500003,0.24901892250000002,1.0002,0.0943582225,0.0025927025,0.01655225
2020-10-09,10985.4731129375,358.3048848175,1.0012021450000002,1.00074353,28.063149877500003,0.25289945,1.0002,0.09895933,0.0026325575,0.0168894575
2020-10-10,11213.6639406925,369.9978119625,1.00104025,1.000419435,28.5323634175,0.2551082825,1.0001000000000002,0.10461923499999999,0.0026696874999999998,0.0172642525
2020-10-11,11349.4262921425,373.286328675,1.000859255,1.0005258325000002,28.410341900000002,0.25548295750000005,1.000125,0.10617157499999999,0.00267395,0.0175839725
2020-10-12,11471.7884587375,381.0736250675,1.0009999525,1.0006051075000002,29.7095367275,0.255126395,1.00005,0.10808138,0.0026708999999999995,0.0179871775
2020-10-13,11461.2071262625,382.8229649475,1.001152505,1.000416675,30.852813585,0.25651454749999997,0.99995,0.1103137975,0.0026512399999999996,0.017742275000000002
2020-10-14,11426.590875907501,380.73166810249995,1.00104996,1.00062122,30.85259371,0.2528126425,1.0,0.10863459249999999,0.0026354,0.017495135000000002
2020-10-15,11448.8674873525,377.299243775,1.000908745,1.0006517350000002,31.063799365,0.247408545,1.000175,0.1066056575,0.0026155725,0.0171290525
